timeStamp robotPosx robotPosz handx,handy handz canx cany canz cokex cokey cokez trash_box_redx trash_box_redy trash_box_redz trash_box_greenx trash_box_greeny trash_box_greenz trash_box_bluex trash_box_bluey trash_box_bluez Can_S Cok_S trash_box_red_S trash_box_green_S trash_box_blue_S 
4.04426 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.1926 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.34436 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.49312 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.64294 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.79209 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
4.9436 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.0944 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.24224 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.39524 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.54293 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.69207 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.84198 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
5.99409 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.14385 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.29316 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.44325 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.59333 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.7448 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
6.89443 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.0436 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.19365 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.3437 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.49286 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.64491 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.78501 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
7.93421 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.08417 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.23336 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.3844 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.53282 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.6836 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.83296 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
8.98383 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.13416 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.28327 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.43421 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.58332 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.73358 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
9.88271 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.0338 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.174 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.3249 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.4649 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.615 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.7537 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
10.9043 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.0544 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.1954 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.3427 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.4946 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.6437 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.7929 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
11.9429 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.073 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.2249 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.3732 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.5235 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.6736 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.8164 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
12.9636 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.1129 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.2649 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.4054 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.5561 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.6926 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.8254 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
13.9633 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.1026 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.2546 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.4037 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.5458 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.6934 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.843 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
14.9944 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.1353 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.2844 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.4256 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.5425 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.6836 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.8277 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
15.9731 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.1139 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.265 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.4141 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.5552 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.7054 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.8518 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
16.9955 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.1438 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.2737 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.4248 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.5751 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.7234 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
17.8726 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
18.1732 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
18.4752 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
18.7735 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
19.075 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
19.3772 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
19.6745 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
19.9639 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
20.264 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
20.5645 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
20.8545 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
21.1435 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
21.4347 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
21.734 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
22.0332 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
22.3344 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
22.6331 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
22.9449 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
23.2229 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
23.5233 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
23.8039 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
24.1046 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
24.4032 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
24.6941 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
24.9947 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
25.2927 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
25.585 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
25.8728 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
26.1641 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
26.4541 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
26.7538 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
27.0536 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
27.3542 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
27.6451 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
27.9454 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
28.2246 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
28.5037 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
28.794 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
29.0833 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
29.3747 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
29.6448 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
29.9329 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
30.2339 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
30.5341 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
30.8343 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
31.1338 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
31.4238 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
31.6942 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
31.9953 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
32.2954 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
32.5936 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
32.884 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
33.1641 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
33.4643 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
33.7434 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
34.0339 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
34.3333 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
34.6264 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
34.9253 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
35.2157 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
35.5121 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
35.8159 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
36.1162 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
36.4136 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
36.6835 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
36.9838 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 1 0 0 0
37.285 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
37.5742 100 60 -100 107 39 -100 -40 54.25 50 40 59.15 50 140 41.35 -180 260 41.35 -180 20 41.35 -180 0 0 0 0 0
